Country Code,Country Name,Indicator,Characteristic Category,Characteristic Label,gender,first,last,diff,delta
ET,Ethiopia,if she argues with him,Wealth quintile,Fourth,Men,52.4,17,-35.4,negative
ET,Ethiopia,if she argues with him,Wealth quintile,Highest,Men,26.6,8,-18.6,negative
ET,Ethiopia,if she argues with him,Marital status,Married or living together,Men,43.3,15.5,-27.799999999999997,negative
ET,Ethiopia,if she argues with him,Marital status,"Widowed, divorced, separated",Men,59.2,22.9,-36.300000000000004,negative
ET,Ethiopia,if she argues with him,Marital status,Never married,Men,52.5,16.3,-36.2,negative
ET,Ethiopia,if she goes out without telling him,Education,No education,Men,56,22.4,-33.6,negative
ET,Ethiopia,if she goes out without telling him,Education,Primary,Men,60.6,17.7,-42.900000000000006,negative
ET,Ethiopia,if she goes out without telling him,Education,Secondary,Men,25.9,10.2,-15.7,negative
ET,Ethiopia,if she goes out without telling him,Education,Higher,Men,1.1,5.6,4.5,positive
ET,Ethiopia,if she goes out without telling him,Wealth quintile,Lowest,Men,61,20.2,-40.8,negative
ET,Ethiopia,if she goes out without telling him,Wealth quintile,Second,Men,57.6,20.3,-37.3,negative
ET,Ethiopia,if she goes out without telling him,Wealth quintile,Middle,Men,58.2,20.2,-38,negative
ET,Ethiopia,if she goes out without telling him,Wealth quintile,Fourth,Men,53.2,17.4,-35.800000000000004,negative
ET,Ethiopia,if she goes out without telling him,Wealth quintile,Highest,Men,33.7,8.9,-24.800000000000004,negative
ET,Ethiopia,if she goes out without telling him,Marital status,Married or living together,Men,49.9,17.3,-32.599999999999994,negative
ET,Ethiopia,if she goes out without telling him,Marital status,"Widowed, divorced, separated",Men,62.3,22.6,-39.699999999999996,negative
ET,Ethiopia,if she goes out without telling him,Marital status,Never married,Men,53.8,15.7,-38.099999999999994,negative
ET,Ethiopia,if she neglects the children,Education,No education,Men,59.7,25.9,-33.800000000000004,negative
ET,Ethiopia,if she neglects the children,Education,Primary,Men,66.2,19.3,-46.900000000000006,negative
ET,Ethiopia,if she neglects the children,Education,Secondary,Men,30.2,13,-17.2,negative
ET,Ethiopia,if she neglects the children,Education,Higher,Men,2.9,7.5,4.6,positive
ET,Ethiopia,if she neglects the children,Wealth quintile,Lowest,Men,62.6,21.6,-41,negative
ET,Ethiopia,if she neglects the children,Wealth quintile,Second,Men,63.4,23.7,-39.7,negative
ET,Ethiopia,if she neglects the children,Wealth quintile,Middle,Men,61.5,22.3,-39.2,negative
ET,Ethiopia,if she neglects the children,Wealth quintile,Fourth,Men,59,19.5,-39.5,negative
ET,Ethiopia,if she neglects the children,Wealth quintile,Highest,Men,39.1,11.6,-27.5,negative
ET,Ethiopia,if she neglects the children,Marital status,Married or living together,Men,51.9,18,-33.9,negative
ET,Ethiopia,if she neglects the children,Marital status,"Widowed, divorced, separated",Men,76.2,26.6,-49.6,negative
ET,Ethiopia,if she neglects the children,Marital status,Never married,Men,60.1,20.2,-39.900000000000006,negative
ET,Ethiopia,if she refuses to have sex with him,Education,No education,Men,51.3,17.4,-33.9,negative
ET,Ethiopia,if she refuses to have sex with him,Education,Primary,Men,53.7,13.3,-40.400000000000006,negative
ET,Ethiopia,if she refuses to have sex with him,Education,Secondary,Men,21.5,6.4,-15.1,negative
ET,Ethiopia,if she refuses to have sex with him,Education,Higher,Men,7,4.3,-2.7,negative
ET,Ethiopia,if she refuses to have sex with him,Wealth quintile,Lowest,Men,49.9,16,-33.9,negative
ET,Ethiopia,if she refuses to have sex with him,Wealth quintile,Second,Men,55.3,16.5,-38.8,negative
ET,Ethiopia,if she refuses to have sex with him,Wealth quintile,Middle,Men,52.5,13.6,-38.9,negative
ET,Ethiopia,if she refuses to have sex with him,Wealth quintile,Fourth,Men,46.1,13.6,-32.5,negative
ET,Ethiopia,if she refuses to have sex with him,Wealth quintile,Highest,Men,32.8,6,-26.799999999999997,negative
ET,Ethiopia,if she refuses to have sex with him,Marital status,Married or living together,Men,42.2,12.1,-30.1,negative
ET,Ethiopia,if she refuses to have sex with him,Marital status,"Widowed, divorced, separated",Men,45.5,21,-24.5,negative
ET,Ethiopia,if she refuses to have sex with him,Marital status,Never married,Men,52.5,12.7,-39.8,negative
ET,Ethiopia,for at least one specific reason,Education,No education,Men,80.6,36,-44.599999999999994,negative
ET,Ethiopia,for at least one specific reason,Education,Primary,Men,82.7,29,-53.7,negative
ET,Ethiopia,for at least one specific reason,Education,Secondary,Men,50.3,18,-32.3,negative
ET,Ethiopia,for at least one specific reason,Education,Higher,Men,13.1,11.2,-1.9000000000000004,negative
ET,Ethiopia,for at least one specific reason,Wealth quintile,Lowest,Men,83.1,31.8,-51.3,negative
ET,Ethiopia,for at least one specific reason,Wealth quintile,Second,Men,83.4,32.2,-51.2,negative
ET,Ethiopia,for at least one specific reason,Wealth quintile,Middle,Men,82.2,31.2,-51,negative
ET,Ethiopia,for at least one specific reason,Wealth quintile,Fourth,Men,76,30.4,-45.6,negative
ET,Ethiopia,for at least one specific reason,Wealth quintile,Highest,Men,56,16.9,-39.1,negative
ET,Ethiopia,for at least one specific reason,Marital status,Married or living together,Men,71,26.7,-44.3,negative
ET,Ethiopia,for at least one specific reason,Marital status,"Widowed, divorced, separated",Men,90.1,40.9,-49.199999999999996,negative
ET,Ethiopia,for at least one specific reason,Marital status,Never married,Men,79.3,28.2,-51.099999999999994,negative
HT,Haiti,if she burns the food,Education,No education,Women,11.5,4.7,-6.8,negative
HT,Haiti,if she burns the food,Education,Primary,Women,14.5,6.2,-8.3,negative
HT,Haiti,if she burns the food,Education,Secondary,Women,4.6,2.9,-1.6999999999999997,negative
HT,Haiti,if she burns the food,Education,Higher,Women,0.1,0.1,0,positive
HT,Haiti,if she burns the food,Wealth quintile,Lowest,Women,16.2,6.9,-9.299999999999999,negative
HT,Haiti,if she burns the food,Wealth quintile,Second,Women,15.7,5.4,-10.299999999999999,negative
HT,Haiti,if she burns the food,Wealth quintile,Middle,Women,11.5,5.1,-6.4,negative
HT,Haiti,if she burns the food,Wealth quintile,Fourth,Women,8.8,2.8,-6.000000000000001,negative
HT,Haiti,if she burns the food,Wealth quintile,Highest,Women,5.8,1.4,-4.4,negative
HT,Haiti,if she burns the food,Marital status,Married or living together,Women,10.2,3.1,-7.1,negative
HT,Haiti,if she burns the food,Marital status,"Widowed, divorced, separated",Women,12.5,3.3,-9.2,negative
HT,Haiti,if she burns the food,Marital status,Never married,Women,11.4,5.1,-6.300000000000001,negative
HT,Haiti,if she argues with him,Education,No education,Women,12.7,4.4,-8.299999999999999,negative
HT,Haiti,if she argues with him,Education,Primary,Women,12.6,3.7,-8.899999999999999,negative
HT,Haiti,if she argues with him,Education,Secondary,Women,3.8,1.6,-2.1999999999999997,negative
HT,Haiti,if she argues with him,Education,Higher,Women,1,0.1,-0.9,negative
HT,Haiti,if she argues with him,Wealth quintile,Lowest,Women,18.3,4.5,-13.8,negative
HT,Haiti,if she argues with him,Wealth quintile,Second,Women,12,3.6,-8.4,negative
HT,Haiti,if she argues with him,Wealth quintile,Middle,Women,11.9,3.6,-8.3,negative
HT,Haiti,if she argues with him,Wealth quintile,Fourth,Women,9.1,1.6,-7.5,negative
HT,Haiti,if she argues with him,Wealth quintile,Highest,Women,3.9,0.6,-3.3,negative
HT,Haiti,if she argues with him,Marital status,Married or living together,Women,10.6,2.7,-7.8999999999999995,negative
HT,Haiti,if she argues with him,Marital status,"Widowed, divorced, separated",Women,10.6,2.2,-8.399999999999999,negative
HT,Haiti,if she argues with him,Marital status,Never married,Women,9.1,2.3,-6.8,negative
HT,Haiti,if she goes out without telling him,Education,No education,Women,34.2,15.6,-18.6,negative
HT,Haiti,if she goes out without telling him,Education,Primary,Women,33.3,16.5,-16.799999999999997,negative
HT,Haiti,if she goes out without telling him,Education,Secondary,Women,16.9,8.2,-8.7,negative
HT,Haiti,if she goes out without telling him,Education,Higher,Women,1.7,0.7,-1,negative
HT,Haiti,if she goes out without telling him,Wealth quintile,Lowest,Women,39,17.7,-21.3,negative
HT,Haiti,if she goes out without telling him,Wealth quintile,Second,Women,36,14.5,-21.5,negative
HT,Haiti,if she goes out without telling him,Wealth quintile,Middle,Women,32.2,14.5,-17.700000000000003,negative
HT,Haiti,if she goes out without telling him,Wealth quintile,Fourth,Women,28.6,8.7,-19.900000000000002,negative
HT,Haiti,if she goes out without telling him,Wealth quintile,Highest,Women,16.3,4.8,-11.5,negative
HT,Haiti,if she goes out without telling him,Marital status,Married or living together,Women,30.5,11.7,-18.8,negative
HT,Haiti,if she goes out without telling him,Marital status,"Widowed, divorced, separated",Women,30.7,11.1,-19.6,negative
HT,Haiti,if she goes out without telling him,Marital status,Never married,Women,24.9,10.5,-14.399999999999999,negative
HT,Haiti,if she neglects the children,Education,No education,Women,31.3,13.1,-18.200000000000003,negative
HT,Haiti,if she neglects the children,Education,Primary,Women,31.7,13.9,-17.799999999999997,negative
HT,Haiti,if she neglects the children,Education,Secondary,Women,18.3,8.3,-10,negative
HT,Haiti,if she neglects the children,Education,Higher,Women,4.2,1.2,-3,negative
HT,Haiti,if she neglects the children,Wealth quintile,Lowest,Women,37.5,14.8,-22.7,negative
HT,Haiti,if she neglects the children,Wealth quintile,Second,Women,32.1,13.1,-19,negative
HT,Haiti,if she neglects the children,Wealth quintile,Middle,Women,32.8,12.2,-20.599999999999998,negative
HT,Haiti,if she neglects the children,Wealth quintile,Fourth,Women,26.7,8.4,-18.299999999999997,negative
HT,Haiti,if she neglects the children,Wealth quintile,Highest,Women,16.7,5.2,-11.5,negative
HT,Haiti,if she neglects the children,Marital status,Married or living together,Women,27.8,9.4,-18.4,negative
HT,Haiti,if she neglects the children,Marital status,"Widowed, divorced, separated",Women,26.2,9.6,-16.6,negative
HT,Haiti,if she neglects the children,Marital status,Never married,Women,27.8,11.1,-16.700000000000003,negative
HT,Haiti,if she refuses to have sex with him,Education,No education,Women,19.4,9.8,-9.599999999999998,negative
HT,Haiti,if she refuses to have sex with him,Education,Primary,Women,15,6.9,-8.1,negative
HT,Haiti,if she refuses to have sex with him,Education,Secondary,Women,7.1,2.8,-4.3,negative
HT,Haiti,if she refuses to have sex with him,Education,Higher,Women,0.3,0.2,-0.09999999999999998,negative
HT,Haiti,if she refuses to have sex with him,Wealth quintile,Lowest,Women,20.4,9.7,-10.7,negative
HT,Haiti,if she refuses to have sex with him,Wealth quintile,Second,Women,16.7,7,-9.7,negative
HT,Haiti,if she refuses to have sex with him,Wealth quintile,Middle,Women,18.5,5.5,-13,negative
HT,Haiti,if she refuses to have sex with him,Wealth quintile,Fourth,Women,13.3,2.5,-10.8,negative
HT,Haiti,if she refuses to have sex with him,Wealth quintile,Highest,Women,6.2,1.9,-4.300000000000001,negative
HT,Haiti,if she refuses to have sex with him,Marital status,Married or living together,Women,15.8,5,-10.8,negative
HT,Haiti,if she refuses to have sex with him,Marital status,"Widowed, divorced, separated",Women,15.5,5.7,-9.8,negative
HT,Haiti,if she refuses to have sex with him,Marital status,Never married,Women,10,4.3,-5.7,negative
HT,Haiti,for at least one specific reason,Education,No education,Women,46.2,22.5,-23.700000000000003,negative
HT,Haiti,for at least one specific reason,Education,Primary,Women,45.6,22.4,-23.200000000000003,negative
HT,Haiti,for at least one specific reason,Education,Secondary,Women,25.6,13.6,-12.000000000000002,negative
HT,Haiti,for at least one specific reason,Education,Higher,Women,4.6,1.9,-2.6999999999999997,negative
HT,Haiti,for at least one specific reason,Wealth quintile,Lowest,Women,52.4,24.2,-28.2,negative
HT,Haiti,for at least one specific reason,Wealth quintile,Second,Women,46.9,21.2,-25.7,negative
HT,Haiti,for at least one specific reason,Wealth quintile,Middle,Women,46.6,20.2,-26.400000000000002,negative
HT,Haiti,for at least one specific reason,Wealth quintile,Fourth,Women,39.5,13.5,-26,negative
HT,Haiti,for at least one specific reason,Wealth quintile,Highest,Women,24.1,9.1,-15.000000000000002,negative
HT,Haiti,for at least one specific reason,Marital status,Married or living together,Women,40.9,16.1,-24.799999999999997,negative
HT,Haiti,for at least one specific reason,Marital status,"Widowed, divorced, separated",Women,42,17.6,-24.4,negative
HT,Haiti,for at least one specific reason,Marital status,Never married,Women,37.3,17,-20.299999999999997,negative
HT,Haiti,if she burns the food,Education,No education,Men,3.6,1.7,-1.9000000000000001,negative
HT,Haiti,if she burns the food,Education,Primary,Men,3.9,2.6,-1.2999999999999998,negative
HT,Haiti,if she burns the food,Education,Secondary,Men,1.1,1.6,0.5,positive
HT,Haiti,if she burns the food,Education,Higher,Men,0,0.2,0.2,positive
HT,Haiti,if she burns the food,Wealth quintile,Lowest,Men,4.4,2.3,-2.1000000000000005,negative
HT,Haiti,if she burns the food,Wealth quintile,Second,Men,3.1,2,-1.1,negative
HT,Haiti,if she burns the food,Wealth quintile,Middle,Men,2.9,2.3,-0.6000000000000001,negative
HT,Haiti,if she burns the food,Wealth quintile,Fourth,Men,2.4,1.2,-1.2,negative
HT,Haiti,if she burns the food,Wealth quintile,Highest,Men,1.2,1.4,0.19999999999999996,positive
HT,Haiti,if she burns the food,Marital status,Married or living together,Men,1.2,1,-0.19999999999999996,negative
HT,Haiti,if she burns the food,Marital status,"Widowed, divorced, separated",Men,2.4,1.3,-1.0999999999999999,negative
HT,Haiti,if she burns the food,Marital status,Never married,Men,4.1,2.3,-1.7999999999999998,negative
HT,Haiti,if she argues with him,Education,No education,Men,3.3,1.3,-1.9999999999999998,negative
HT,Haiti,if she argues with him,Education,Primary,Men,3.4,2.9,-0.5,negative
HT,Haiti,if she argues with him,Education,Secondary,Men,0.8,1.2,0.3999999999999999,positive
HT,Haiti,if she argues with him,Education,Higher,Men,0,0.2,0.2,positive
HT,Haiti,if she argues with him,Wealth quintile,Lowest,Men,4.1,1.8,-2.3,negative
HT,Haiti,if she argues with him,Wealth quintile,Second,Men,2.6,1.9,-0.7000000000000002,negative
HT,Haiti,if she argues with him,Wealth quintile,Middle,Men,2,1.9,-0.10000000000000009,negative
HT,Haiti,if she argues with him,Wealth quintile,Fourth,Men,2.8,1.4,-1.4,negative
HT,Haiti,if she argues with him,Wealth quintile,Highest,Men,0.6,1.1,0.5000000000000001,positive
HT,Haiti,if she argues with him,Marital status,Married or living together,Men,1.6,1.4,-0.20000000000000018,negative
HT,Haiti,if she argues with him,Marital status,"Widowed, divorced, separated",Men,0.9,1.6,0.7000000000000001,positive
HT,Haiti,if she argues with him,Marital status,Never married,Men,3.2,1.7,-1.5000000000000002,negative
HT,Haiti,if she goes out without telling him,Education,No education,Men,10.7,7.6,-3.0999999999999996,negative
HT,Haiti,if she goes out without telling him,Education,Primary,Men,17.5,10.1,-7.4,negative
HT,Haiti,if she goes out without telling him,Education,Secondary,Men,8,5.8,-2.2,negative
HT,Haiti,if she goes out without telling him,Education,Higher,Men,0,1.9,1.9,positive
HT,Haiti,if she goes out without telling him,Wealth quintile,Lowest,Men,18.2,8.1,-10.1,negative
HT,Haiti,if she goes out without telling him,Wealth quintile,Second,Men,11.1,6.9,-4.199999999999999,negative
HT,Haiti,if she goes out without telling him,Wealth quintile,Middle,Men,14.2,8,-6.199999999999999,negative
HT,Haiti,if she goes out without telling him,Wealth quintile,Fourth,Men,11.8,7.9,-3.9000000000000004,negative
HT,Haiti,if she goes out without telling him,Wealth quintile,Highest,Men,8.8,3.9,-4.9,negative
HT,Haiti,if she goes out without telling him,Marital status,Married or living together,Men,12,5.7,-6.3,negative
HT,Haiti,if she goes out without telling him,Marital status,"Widowed, divorced, separated",Men,6.9,10.8,3.9000000000000004,positive
HT,Haiti,if she goes out without telling him,Marital status,Never married,Men,13.9,7.2,-6.7,negative
